message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_block_urgency_or_escalation_c19_v01,4.654388991184533,26.296649011783302,2.501618000678718,33.676013990771025
stage3_block_urgency_or_escalation_c19_v02,4.554048995487392,26.25893004005775,2.4971480015665293,33.559194998815656
stage3_block_urgency_or_escalation_c19_v03,4.611538955941796,26.17069095140323,2.62297602603212,33.6254850262776
stage3_block_urgency_or_escalation_c19_v04,4.612860037013888,27.76495600119233,2.9261040035635233,35.56030796607956
stage3_block_urgency_or_escalation_c19_v05,4.798227979335934,27.72662596544251,2.6779070030897856,35.4090990149416
stage3_block_urgency_or_escalation_c19_v06,4.653608950320631,26.4251779881306,3.1151020084507763,34.39803799847141
stage3_block_urgency_or_escalation_c19_v07,4.611419048160315,26.550067006610334,2.722226025070995,34.084669954609126
stage3_block_urgency_or_escalation_c19_v08,4.574029997456819,26.19336999487132,2.7786759892478585,33.740433980710804
stage3_block_urgency_or_escalation_c19_v09,4.602419037837535,26.58746700035408,2.727805986069143,34.12401000969112
stage3_block_urgency_or_escalation_c19_v10,4.587279981933534,26.428128010593355,2.728625026065856,33.96286198403686
stage3_block_urgency_or_escalation_c20_v01,4.55217098351568,26.420787966344506,2.767324971500784,33.94107101485133
stage3_block_urgency_or_escalation_c20_v02,4.59238002076745,26.40626800712198,2.7425659936852753,33.966182032600045
stage3_block_urgency_or_escalation_c20_v03,4.648808971978724,26.29247901495546,2.626447007060051,33.812363049946725
stage3_block_urgency_or_escalation_c20_v04,4.6212790184654295,26.48101799422875,2.6736659929156303,33.97503198357299
stage3_block_urgency_or_escalation_c20_v05,4.607859009411186,26.17559995269403,2.666897024028003,33.71245303424075
stage3_block_urgency_or_escalation_c20_v06,4.597889957949519,26.674156018998474,2.422548015601933,33.93910196609795
stage3_block_urgency_or_escalation_c20_v07,4.624709021300077,26.043661986477673,2.7824349817819893,33.726244000718
stage3_block_urgency_or_escalation_c20_v08,5.14224503422156,26.142620015889406,2.7464060112833977,34.29139900254086
stage3_block_urgency_or_escalation_c20_v09,4.631628980860114,26.49136702530086,2.649257017765194,34.034980984870344
stage3_block_urgency_or_escalation_c20_v10,4.61351900594309,26.36997797526419,2.8656850336119533,34.06445001019165
stage3_block_subtle_or_indirect_extraction_c18_v01,4.657690005842596,26.47004695609212,2.4571280227974057,33.8231929927133
stage3_block_subtle_or_indirect_extraction_c18_v02,4.5852899784222245,26.243928994517773,3.045113990083337,34.051470982376486
stage3_block_subtle_or_indirect_extraction_c18_v03,4.565560026094317,26.243839005474,2.660907048266381,33.64997397875413
stage3_block_subtle_or_indirect_extraction_c18_v04,4.600920015946031,26.16402000421658,2.568928000982851,33.510645967908204
stage3_block_subtle_or_indirect_extraction_c18_v05,4.59476001560688,26.274339004885405,2.6280570309609175,33.67423400050029
stage3_block_subtle_or_indirect_extraction_c18_v06,4.574689955916256,26.295359013602138,2.6973870117217302,33.75255397986621
stage3_block_subtle_or_indirect_extraction_c18_v07,4.610339005012065,26.232270000036806,2.6064470293931663,33.63067499594763
stage3_block_subtle_or_indirect_extraction_c18_v08,4.648639005608857,26.385048986412585,2.6101370458491147,33.822481986135244
stage3_block_subtle_or_indirect_extraction_c18_v09,4.614139965269715,26.598196011036634,2.623617008794099,34.0165410307236
stage3_block_subtle_or_indirect_extraction_c18_v10,4.613100027199835,26.339509000536054,2.621366991661489,33.75540400156751
stage3_block_subtle_or_indirect_extraction_c19_v01,4.609728988725692,26.415658998303115,2.6602460420690477,33.87774195289239
stage3_block_subtle_or_indirect_extraction_c19_v02,4.5829000300727785,26.3548789662309,2.7692349976859987,33.89160300139338
stage3_block_subtle_or_indirect_extraction_c19_v03,4.578578984364867,26.32494899444282,2.9405539971776307,34.096930001396686
stage3_block_subtle_or_indirect_extraction_c19_v04,4.601010004989803,26.230448973365128,2.737676026299596,33.828143030405045
stage3_block_subtle_or_indirect_extraction_c19_v05,4.600290034431964,26.519657054450363,2.80401500640437,34.14828999666497
stage3_block_subtle_or_indirect_extraction_c19_v06,4.599209991283715,26.451417012140155,2.7034669765271246,34.028880996629596
stage3_block_subtle_or_indirect_extraction_c19_v07,4.584699985571206,26.146870048251003,2.705747028812766,33.674924983642995
stage3_block_subtle_or_indirect_extraction_c19_v08,4.601689986884594,26.589556015096605,2.7946759946644306,34.25574896391481
stage3_block_subtle_or_indirect_extraction_c19_v09,6.1644650413654745,26.381439005490392,2.614187018480152,35.42423801263794
stage3_block_subtle_or_indirect_extraction_c19_v10,4.691498994361609,26.244439999572933,2.7272060397081077,33.882092975545675
stage3_block_subtle_or_indirect_extraction_c20_v01,4.625068977475166,26.37787797721103,2.4849490146152675,33.72889303136617
stage3_block_subtle_or_indirect_extraction_c20_v02,4.584759997669607,26.188649993855506,2.722816017922014,33.67331501794979
stage3_block_subtle_or_indirect_extraction_c20_v03,4.618979000952095,26.500176987610757,2.8010259848088026,34.09654996357858
stage3_block_subtle_or_indirect_extraction_c20_v04,4.625479981768876,26.47492801770568,2.9320940375328064,34.30982900317758
stage3_block_subtle_or_indirect_extraction_c20_v05,4.60399902658537,26.205210015177727,2.7762160170823336,33.86141202645376
stage3_block_subtle_or_indirect_extraction_c20_v06,4.566050018183887,26.620075979735702,2.884574991185218,34.31382903363556
stage3_block_subtle_or_indirect_extraction_c20_v07,4.591770004481077,26.481056993361562,2.644316991791129,33.97833200870082
stage3_block_subtle_or_indirect_extraction_c20_v08,4.6402200241573155,26.41203795792535,2.6413470041006804,33.89286296442151
stage3_block_subtle_or_indirect_extraction_c20_v09,4.5862189726904035,26.613767025992274,2.696505980566144,34.115970018319786
stage3_block_subtle_or_indirect_extraction_c20_v10,4.579969972837716,26.377247995696962,2.8507550014182925,34.004651999566704
